Station_ID,City,PM2.5,PM10,NO2,SO2,CO,Ozone,Temperature,Humidity,Wind_Speed,AQI,AQI_Category,Weather
3812,Pune,216.0,317.2,167.8,87.8,2.17,44.2,37.7,51.0,16.4,233.0,Very Poor,Cloudy
3813,Jaipur,43.0,281.9,178.2,30.4,2.19,153.3,32.7,35.0,19.0,167.0,Very Poor,Cloudy
3814,Pune,246.3,179.2,79.6,22.9,0.79,128.1,26.5,92.0,14.7,168.0,Severe,Cloudy
3815,Pune,81.4,45.0,119.1,2.9,2.61,178.4,22.1,64.0,10.3,81.0,Very Poor,Foggy
3816,Chennai,231.9,363.8,87.8,99.2,4.61,81.7,35.0,60.0,16.7,227.0,Satisfactory,Sunny
3817,Chennai,129.5,270.7,17.0,39.6,0.29,132.9,17.0,50.0,10.2,139.0,Good,Foggy
3818,Hyderabad,266.2,114.2,179.5,32.8,1.6,163.5,20.9,67.0,18.3,186.0,Moderate,Foggy
3819,Ahmedabad,82.2,34.7,36.9,55.1,4.58,183.3,36.8,92.0,14.1,51.0,Severe,Cloudy
3820,Pune,293.0,174.9,62.0,49.8,3.24,140.4,30.0,39.0,10.6,176.0,Satisfactory,Sunny
3821,Pune,173.7,227.6,138.7,95.5,2.69,110.2,13.2,53.0,12.8,180.0,Good,Sunny
3822,Ahmedabad,183.2,81.9,162.7,30.8,1.14,189.8,13.0,53.0,13.6,142.0,Satisfactory,Sunny
3823,Hyderabad,181.0,194.4,87.6,54.3,3.18,126.2,40.8,86.0,13.6,154.0,Very Poor,Rainy
3824,Ahmedabad,155.5,293.6,14.5,96.2,3.2,129.8,14.3,50.0,16.3,154.0,Moderate,Rainy
3825,Jaipur,38.5,281.6,127.5,61.2,1.45,130.6,31.6,57.0,2.7,149.0,Satisfactory,Rainy
3826,Hyderabad,198.0,258.6,101.4,27.2,0.92,139.7,19.9,69.0,0.7,186.0,Moderate,Cloudy
3827,Chennai,218.2,42.6,69.0,68.4,4.79,49.0,33.8,92.0,6.4,109.0,Very Poor,Sunny
3828,Chennai,12.6,,,71.7,3.81,79.2,36.3,22.0,14.6,,Moderate,Sunny
3829,Pune,6.2,100.5,166.2,52.0,4.99,44.8,42.6,25.0,16.6,90.0,Poor,Foggy
3830,Ahmedabad,297.5,,63.4,66.5,1.5,122.7,18.7,,19.6,157.0,Poor,Foggy
3831,Surat,19.4,124.3,26.9,32.9,4.14,8.5,37.7,31.0,1.2,56.0,Severe,Foggy
3832,Jaipur,263.6,313.3,12.4,92.7,3.26,56.9,10.9,79.0,6.3,196.0,Satisfactory,Foggy
3833,Surat,249.7,81.8,84.2,41.1,2.0,24.9,20.6,52.0,17.8,138.0,Moderate,Foggy
3834,Hyderabad,31.5,84.7,29.8,83.3,3.85,98.3,16.0,33.0,18.9,48.0,Severe,Rainy
3835,Delhi,32.1,294.8,37.2,3.2,2.28,103.0,27.1,66.0,6.3,121.0,Moderate,Rainy
3836,Ahmedabad,121.1,276.2,20.0,9.0,2.6,190.3,20.3,45.0,15.4,139.0,Severe,Rainy
3837,Pune,173.2,324.9,79.5,63.4,3.19,198.8,21.6,46.0,8.1,192.0,Good,Rainy
3838,Ahmedabad,145.6,244.3,178.8,10.8,2.74,186.2,37.0,69.0,7.1,189.0,Good,Rainy
3839,Ahmedabad,278.2,115.5,109.3,79.2,3.54,160.6,19.4,29.0,0.7,167.0,Very Poor,Foggy
3840,Chennai,75.2,213.3,134.0,92.9,2.12,49.3,18.8,26.0,6.1,140.0,Satisfactory,Sunny
3841,Mumbai,236.6,59.1,75.4,54.0,4.08,100.9,35.3,30.0,13.8,123.0,Satisfactory,Rainy
3842,Ahmedabad,127.5,226.4,46.9,14.1,1.34,76.7,32.7,92.0,17.4,133.0,Satisfactory,Cloudy
3843,Bengaluru,23.4,69.7,143.6,89.2,3.38,59.2,44.4,56.0,14.0,78.0,Very Poor,Sunny
3844,Jaipur,20.1,196.0,70.4,91.4,3.55,152.8,43.0,89.0,9.5,95.0,Satisfactory,Rainy
3845,Jaipur,279.4,37.2,92.9,58.1,4.34,14.6,11.6,64.0,6.8,136.0,Poor,Rainy
3846,Surat,,311.9,56.3,45.2,1.41,106.6,40.0,73.0,16.8,180.0,Severe,Rainy
3847,Mumbai,36.2,110.7,50.6,67.3,1.6,91.6,13.3,22.0,14.0,65.0,Satisfactory,Rainy
3848,Pune,158.3,16.3,147.8,33.1,4.2,32.9,25.5,64.0,2.9,107.0,Very Poor,Sunny
3849,Surat,162.7,338.4,30.4,28.6,2.8,199.1,17.4,66.0,12.0,177.0,Good,Cloudy
3850,Mumbai,209.8,329.3,6.5,72.0,4.42,122.3,41.3,45.0,2.1,181.0,Poor,Rainy
3851,Ahmedabad,146.1,69.3,153.3,71.7,1.63,103.5,16.9,79.0,12.3,122.0,Poor,Cloudy
3852,Bengaluru,182.9,285.7,110.6,63.3,1.32,121.0,35.6,58.0,8.8,193.0,Satisfactory,Foggy
3853,Surat,160.8,382.8,90.8,48.9,4.36,184.5,18.8,87.0,13.6,211.0,Moderate,Sunny
3854,Kolkata,64.1,99.3,105.4,53.6,4.19,126.2,28.2,64.0,0.8,89.0,Satisfactory,Rainy
3855,Chennai,212.2,203.5,5.8,69.9,3.05,72.8,37.8,56.0,16.2,140.0,Good,Rainy
3856,Bengaluru,219.2,41.4,90.0,24.0,2.8,7.5,41.1,81.0,18.7,116.0,Poor,Rainy
3857,Chennai,134.4,396.2,30.3,47.0,4.87,14.2,26.6,23.0,4.9,186.0,Good,Rainy
3858,Delhi,65.5,199.5,130.1,18.4,3.21,158.0,28.9,70.0,19.2,131.0,Poor,Sunny
3859,Ahmedabad,25.9,64.4,178.6,14.5,4.83,189.1,17.7,35.0,17.4,89.0,Good,Foggy
3860,Ahmedabad,36.1,324.5,132.1,17.9,3.04,154.6,21.1,53.0,5.5,164.0,Satisfactory,Foggy
3861,Surat,171.4,371.7,29.6,38.1,4.75,102.6,20.2,67.0,8.4,190.0,Good,Cloudy
3862,Hyderabad,158.4,57.8,147.1,64.6,0.46,48.2,18.8,72.0,4.5,121.0,Satisfactory,Foggy
3863,Ahmedabad,199.1,138.4,102.9,61.6,3.56,170.6,34.5,59.0,13.8,146.0,Very Poor,Cloudy
3864,Ahmedabad,94.4,35.0,93.9,37.9,1.68,192.8,43.2,79.0,19.6,74.0,Moderate,Rainy
3865,Ahmedabad,36.4,239.8,110.7,89.9,4.31,78.9,32.8,82.0,7.4,128.0,Very Poor,Rainy
3866,Hyderabad,193.5,341.1,35.0,18.0,2.91,53.1,28.0,44.0,16.2,189.0,Satisfactory,Sunny
3867,Jaipur,81.0,44.7,157.4,93.4,0.85,27.7,23.4,42.0,4.0,94.0,Satisfactory,Cloudy
3868,Ahmedabad,,190.7,86.3,6.3,4.99,79.4,24.6,85.0,13.3,125.0,Severe,Rainy
3869,Kolkata,71.5,194.4,133.4,8.6,2.11,80.4,40.5,40.0,18.4,133.0,Satisfactory,Sunny
3870,Ahmedabad,283.9,337.9,46.4,24.9,4.12,42.9,39.7,87.0,7.2,222.0,Satisfactory,Sunny
3871,Mumbai,68.7,327.4,21.0,55.4,2.1,125.2,13.1,92.0,19.9,139.0,Very Poor,Foggy
3872,Kolkata,106.0,164.6,51.4,25.5,0.55,16.5,39.8,65.0,2.8,107.0,Poor,Cloudy
3873,Chennai,95.7,252.5,113.3,6.3,2.17,114.7,43.1,90.0,18.1,153.0,Very Poor,Sunny
3874,Mumbai,11.7,167.5,64.3,71.3,0.81,24.7,17.3,31.0,5.7,81.0,Good,Cloudy
3875,Bengaluru,166.2,254.0,68.8,33.0,2.46,18.9,32.4,86.0,13.0,163.0,Satisfactory,Cloudy
3876,Kolkata,135.7,152.8,59.8,11.2,1.81,31.7,19.2,40.0,15.5,116.0,Very Poor,Rainy
3877,Bengaluru,35.9,245.8,71.2,60.6,0.92,117.8,38.8,69.0,10.1,117.0,Severe,Cloudy
3878,Surat,30.1,44.0,165.8,8.6,1.56,30.5,22.0,47.0,13.8,79.0,Poor,Sunny
3879,Delhi,276.0,396.0,162.4,10.0,1.64,28.8,32.0,53.0,19.8,278.0,Poor,Sunny
3880,Kolkata,216.5,170.0,5.1,44.0,1.66,61.4,,59.0,17.7,130.0,Moderate,Foggy
3881,Kolkata,267.9,378.6,163.2,95.8,3.63,170.0,19.4,32.0,18.7,269.0,Severe,Rainy
3882,Surat,271.5,218.1,16.6,69.1,4.3,185.8,43.6,71.0,8.9,168.0,Poor,Foggy
3883,Mumbai,161.9,67.2,50.8,51.9,2.72,77.8,31.1,24.0,12.3,93.0,Moderate,Rainy
3884,Jaipur,146.5,93.9,96.0,90.7,2.08,120.3,,57.0,17.6,112.0,Good,Sunny
3885,Delhi,22.6,282.9,54.8,30.5,1.59,108.9,34.6,29.0,2.1,120.0,Satisfactory,Rainy
3886,Hyderabad,244.1,189.4,143.6,18.8,0.96,28.8,24.4,69.0,11.6,192.0,Very Poor,Foggy
3887,Hyderabad,34.4,333.8,56.2,96.1,0.52,161.8,27.5,45.0,4.2,141.0,Poor,Sunny
3888,Chennai,136.7,211.8,54.4,29.0,0.32,140.2,27.4,68.0,16.5,134.0,Poor,Rainy
3889,Mumbai,217.1,223.9,17.9,39.2,4.81,100.5,11.2,84.0,16.2,152.0,Poor,Cloudy
3890,Jaipur,234.5,202.9,136.2,31.1,0.44,31.7,26.2,47.0,11.8,191.0,Moderate,Sunny
3891,Bengaluru,75.3,126.1,23.2,94.7,2.64,182.6,13.0,20.0,15.8,74.0,Satisfactory,Cloudy
3892,Pune,183.8,100.9,96.3,72.2,1.36,70.5,38.0,38.0,1.2,127.0,Good,Sunny
3893,Bengaluru,65.7,13.0,,10.9,3.85,131.8,30.1,33.0,8.6,,Satisfactory,Foggy
3894,Ahmedabad,299.2,234.1,67.5,4.6,4.08,18.5,13.1,42.0,5.7,200.0,Satisfactory,Rainy
3895,Surat,40.6,374.8,149.9,15.2,1.22,26.7,26.2,39.0,11.1,188.0,Satisfactory,Sunny
3896,Delhi,102.9,288.8,134.7,37.7,4.15,121.1,27.4,25.0,15.1,175.0,Good,Rainy
3897,Surat,41.9,53.0,164.5,7.9,0.77,113.2,16.6,91.0,13.5,86.0,Satisfactory,Cloudy
3898,Delhi,218.4,81.5,75.2,63.5,2.79,187.4,24.8,88.0,12.1,125.0,Satisfactory,Sunny
3899,Hyderabad,7.9,278.7,6.5,46.1,0.51,73.8,21.5,82.0,5.6,97.0,Severe,Rainy
3900,Surat,125.1,43.4,45.8,90.1,0.21,29.0,30.3,76.0,5.9,71.0,Good,Foggy
3901,Mumbai,293.3,398.1,50.2,96.7,1.19,114.5,24.0,68.0,16.1,247.0,Very Poor,Foggy
3902,Jaipur,198.0,304.9,82.0,52.8,3.85,145.1,21.8,75.0,4.5,194.0,Severe,Cloudy
3903,Delhi,283.2,234.5,16.7,84.1,2.2,96.9,33.4,82.0,15.2,178.0,Poor,Cloudy
3904,Jaipur,185.0,134.8,66.1,59.3,0.69,14.5,19.9,74.0,3.8,128.0,Moderate,Cloudy
3905,Chennai,157.3,232.1,40.1,44.8,0.71,121.8,37.8,67.0,19.8,143.0,Moderate,Cloudy
3906,Chennai,30.2,215.5,168.8,41.7,3.43,47.3,12.2,55.0,19.3,138.0,Good,Rainy
3907,Bengaluru,247.5,45.5,35.8,20.1,4.87,53.9,,28.0,4.8,109.0,Very Poor,Cloudy
3908,Kolkata,194.7,259.4,,10.4,0.97,108.7,24.3,38.0,10.0,,Very Poor,Foggy
3909,Pune,177.7,228.5,79.3,76.7,2.01,143.2,27.3,78.0,2.7,161.0,Good,Sunny
3910,Bengaluru,42.0,179.2,141.2,9.8,0.3,65.7,26.9,29.0,16.0,120.0,Severe,Rainy
3911,Kolkata,50.3,340.6,135.1,78.1,2.71,126.1,11.1,22.0,11.5,175.0,Satisfactory,Rainy
3912,Surat,280.2,181.7,119.6,47.2,3.28,130.0,27.2,71.0,3.2,193.0,Very Poor,Cloudy
3913,Hyderabad,9.0,39.3,28.5,9.6,0.56,54.1,42.0,91.0,4.5,25.0,Moderate,Cloudy
3914,Jaipur,248.2,126.3,137.5,34.0,4.18,104.0,14.4,21.0,16.6,170.0,Good,Foggy
3915,Jaipur,200.3,23.1,42.8,38.4,0.24,161.3,16.5,40.0,17.9,88.0,Moderate,Rainy
3916,Ahmedabad,291.5,13.2,22.1,7.6,2.03,165.6,43.7,90.0,7.3,108.0,Moderate,Sunny
3917,Chennai,204.0,84.7,45.4,10.3,4.35,86.0,15.3,69.0,12.4,111.0,Satisfactory,Rainy
3918,Pune,98.7,50.4,94.7,71.4,1.35,48.2,32.1,60.0,9.6,81.0,Severe,Cloudy
3919,Chennai,291.2,361.0,142.5,84.6,0.53,144.7,31.5,47.0,7.4,264.0,Very Poor,Sunny
3920,Mumbai,29.5,187.1,54.2,73.4,4.93,135.1,32.6,26.0,7.1,90.0,Very Poor,Sunny
3921,Bengaluru,54.5,204.6,21.6,14.5,0.77,85.5,11.3,61.0,14.5,93.0,Severe,Rainy
3922,Mumbai,119.0,264.0,109.2,41.8,4.09,150.6,40.9,81.0,3.1,164.0,Moderate,Rainy
3923,Delhi,121.2,216.7,156.0,67.3,1.74,16.7,39.7,,3.5,164.0,Severe,Sunny
3924,Chennai,232.2,305.4,107.4,41.6,3.57,114.3,36.8,23.0,16.6,214.0,Poor,Foggy
3925,Chennai,,155.3,100.7,13.3,1.47,24.6,42.8,36.0,13.6,125.0,Satisfactory,Cloudy
3926,Hyderabad,20.7,273.2,69.3,14.6,0.64,176.7,10.4,59.0,17.0,121.0,Good,Rainy
3927,Chennai,183.4,340.9,155.4,57.0,2.79,168.6,36.6,80.0,8.4,226.0,Satisfactory,Foggy
3928,Chennai,296.1,115.5,175.5,22.9,1.77,165.1,27.8,34.0,12.0,195.0,Very Poor,Foggy
3929,Hyderabad,64.0,79.6,121.7,60.6,0.91,85.1,25.6,87.0,5.2,88.0,Moderate,Cloudy
3930,Surat,92.0,379.9,45.6,36.2,1.83,151.3,13.9,40.0,20.0,172.0,Very Poor,Foggy
3931,Mumbai,140.6,169.2,116.9,95.6,0.81,118.2,,70.0,19.9,142.0,Moderate,Sunny
3932,Jaipur,289.3,269.0,53.3,14.5,4.72,195.8,35.7,69.0,9.6,203.0,Satisfactory,Foggy
3933,Hyderabad,238.8,291.3,40.1,76.5,1.05,57.2,35.7,81.0,9.8,190.0,Very Poor,Foggy
3934,Jaipur,,59.8,30.1,4.6,0.99,60.2,22.3,32.0,17.5,34.0,Good,Rainy
3935,Ahmedabad,293.2,226.5,43.9,50.0,3.91,178.4,18.2,49.0,0.6,187.0,Poor,Sunny
3936,Bengaluru,218.0,172.0,42.8,5.2,2.43,14.6,22.6,69.0,15.5,144.0,Moderate,Sunny
3937,Surat,175.8,377.0,177.5,60.7,4.01,188.0,27.0,70.0,1.8,243.0,Very Poor,Foggy
3938,Ahmedabad,227.1,279.7,70.6,2.9,1.75,27.0,16.1,61.0,20.0,192.0,Severe,Rainy
3939,Delhi,262.9,271.2,82.2,29.8,2.7,179.7,37.7,78.0,1.9,205.0,Satisfactory,Sunny
3940,Pune,54.9,303.6,46.8,98.6,0.67,165.6,27.5,20.0,4.6,135.0,Moderate,Cloudy
3941,Hyderabad,9.1,269.7,171.2,91.9,4.79,105.2,31.9,36.0,15.3,150.0,Very Poor,Rainy
3942,Surat,151.3,334.9,123.1,49.6,1.68,19.6,14.4,74.0,14.3,203.0,Poor,Cloudy
3943,Hyderabad,284.8,48.0,176.2,30.2,4.65,67.5,30.5,79.0,19.4,169.0,Good,Cloudy
3944,Kolkata,276.6,198.3,45.8,53.5,1.75,86.1,28.4,39.0,7.9,173.0,Good,Cloudy
3945,Surat,6.7,229.5,114.9,68.6,0.25,119.0,24.4,75.0,7.2,117.0,Very Poor,Sunny
3946,Bengaluru,176.4,35.0,122.5,66.3,0.61,60.4,30.0,38.0,14.3,111.0,Satisfactory,Cloudy
3947,Bengaluru,58.0,25.5,34.1,32.4,0.7,27.7,12.6,62.0,11.1,39.0,Satisfactory,Cloudy
3948,Hyderabad,82.1,71.9,122.4,9.1,1.49,136.2,33.6,51.0,9.9,92.0,Severe,Foggy
3949,Surat,152.0,203.6,52.1,75.4,4.13,175.0,24.9,21.0,18.2,135.0,Good,Foggy
3950,Chennai,110.4,84.1,85.3,75.1,1.5,193.6,44.1,75.0,19.9,93.0,Severe,Sunny
3951,Mumbai,82.5,262.8,146.4,61.3,3.37,15.6,45.0,42.0,10.0,163.0,Poor,Foggy
3952,Bengaluru,182.0,75.5,56.3,78.1,0.58,77.7,30.0,26.0,16.6,104.0,Severe,Sunny
3953,Jaipur,71.1,279.3,7.2,79.3,0.3,19.5,44.0,,15.1,119.0,Severe,Foggy
3954,Ahmedabad,201.8,209.9,103.6,18.1,2.25,106.6,44.7,21.0,18.6,171.0,Very Poor,Cloudy
3955,Chennai,,357.3,18.8,85.5,0.46,169.9,25.3,67.0,13.6,148.0,Moderate,Rainy
3956,Mumbai,53.8,154.6,46.9,13.5,1.99,99.8,40.5,53.0,4.1,85.0,Very Poor,Cloudy
3957,Pune,189.1,216.5,37.3,90.3,0.88,11.8,31.5,56.0,8.6,147.0,Moderate,Sunny
3958,Surat,82.1,361.6,46.6,49.0,3.26,101.7,37.0,91.0,9.3,163.0,Moderate,Rainy
3959,Surat,248.2,133.8,121.5,97.4,1.33,168.7,35.1,64.0,7.4,167.0,Satisfactory,Rainy
3960,Ahmedabad,240.9,180.8,178.5,92.3,2.93,99.0,35.0,74.0,10.2,200.0,Good,Sunny
3961,Bengaluru,46.8,132.3,118.6,15.6,0.98,140.7,27.5,59.0,6.2,99.0,Good,Foggy
3962,Kolkata,97.6,,135.0,93.8,2.34,139.4,40.8,48.0,11.2,105.0,Good,Sunny
3963,Delhi,244.5,325.3,125.5,80.1,2.34,66.8,33.7,20.0,5.2,231.0,Severe,Foggy
3964,Surat,106.1,306.9,57.9,2.7,4.56,100.1,31.9,74.0,5.4,156.0,Severe,Sunny
3965,Chennai,60.9,87.6,90.0,92.0,0.78,131.6,38.6,25.0,12.6,79.0,Satisfactory,Cloudy
3966,Mumbai,276.4,348.4,86.1,71.0,0.56,162.0,37.2,37.0,13.0,236.0,Satisfactory,Sunny
3967,Bengaluru,196.3,103.0,127.9,67.0,4.86,192.4,41.0,53.0,1.3,142.0,Satisfactory,Rainy
3968,Jaipur,91.1,84.9,5.9,95.1,4.66,133.1,36.8,67.0,7.4,60.0,Satisfactory,Sunny
3969,Hyderabad,214.5,170.7,57.8,91.4,1.07,144.7,24.0,76.0,18.4,147.0,Very Poor,Sunny
3970,Surat,292.6,199.1,138.1,61.8,1.12,149.8,20.1,89.0,17.1,209.0,Moderate,Sunny
3971,Mumbai,47.3,277.9,118.5,8.4,3.22,51.9,10.7,63.0,4.6,147.0,Very Poor,Foggy
3972,Chennai,68.8,137.0,130.7,9.1,2.37,37.8,43.9,23.0,18.9,112.0,Satisfactory,Cloudy
3973,Bengaluru,206.1,212.6,45.6,8.4,2.38,157.6,17.5,54.0,7.0,154.0,Moderate,Foggy
3974,Kolkata,105.1,363.2,91.4,52.5,3.66,70.9,14.9,71.0,9.7,186.0,Poor,Foggy
3975,Kolkata,151.2,141.1,19.1,91.0,4.66,168.2,16.3,84.0,10.3,103.0,Moderate,Cloudy
3976,Pune,200.4,56.6,122.1,24.2,3.01,44.6,28.1,61.0,16.0,126.0,Good,Cloudy
3977,Jaipur,49.7,49.0,97.4,70.4,2.6,174.1,21.3,56.0,3.8,65.0,Poor,Cloudy
3978,Mumbai,221.0,213.2,26.1,55.2,4.78,87.3,42.3,48.0,5.7,153.0,Moderate,Cloudy
3979,Surat,78.2,119.1,114.3,79.9,2.23,183.9,35.1,33.0,5.0,103.0,Severe,Rainy
3980,Kolkata,226.4,373.6,73.6,45.7,2.74,111.8,30.9,43.0,3.4,224.0,Poor,Sunny
3981,Mumbai,46.4,325.5,178.6,53.3,3.01,6.3,32.2,78.0,2.5,183.0,Poor,Cloudy
3982,Hyderabad,227.1,289.3,59.5,52.2,3.86,113.9,40.3,47.0,18.9,191.0,Satisfactory,Sunny
3983,Jaipur,182.3,345.3,136.9,98.8,1.92,180.9,43.4,53.0,17.3,221.0,Severe,Foggy
3984,Bengaluru,250.7,373.2,73.7,33.5,2.98,98.0,43.4,24.0,5.2,232.0,Good,Sunny
3985,Kolkata,13.2,75.5,12.7,50.3,1.46,151.9,24.1,85.0,12.0,33.0,Very Poor,Rainy
3986,Chennai,207.8,381.4,52.6,39.8,3.35,35.7,38.8,60.0,15.3,213.0,Severe,Rainy
3987,Kolkata,294.4,313.0,14.6,14.3,1.56,184.2,43.4,89.0,18.7,207.0,Satisfactory,Sunny
3988,Jaipur,262.0,176.1,109.0,3.0,4.99,179.8,37.8,78.0,17.5,182.0,Severe,Rainy
3989,Jaipur,95.8,140.4,17.9,78.2,2.07,167.7,20.3,58.0,9.2,84.0,Moderate,Sunny
3990,Bengaluru,206.1,351.6,160.3,3.2,2.95,174.8,21.4,26.0,16.3,239.0,Very Poor,Rainy
3991,Mumbai,268.4,180.7,105.8,15.3,1.51,95.5,22.7,23.0,12.4,184.0,Very Poor,Foggy
3992,Surat,37.4,190.6,123.6,89.4,2.03,159.6,34.0,74.0,12.4,117.0,Satisfactory,Sunny
3993,Surat,150.6,245.8,121.0,10.0,0.49,15.8,29.1,34.0,9.4,172.0,Moderate,Sunny
3994,Jaipur,182.1,119.5,136.6,38.1,2.7,93.5,18.8,80.0,4.4,146.0,Very Poor,Rainy
3995,Kolkata,106.2,242.0,161.5,77.6,4.21,17.5,22.0,32.0,10.6,169.0,Good,Sunny
3996,Kolkata,258.7,199.2,38.6,34.2,4.04,27.0,12.9,48.0,19.9,165.0,Good,Sunny
3997,Pune,47.6,50.1,167.2,56.9,3.77,155.2,31.7,22.0,14.2,88.0,Severe,Sunny
3998,Jaipur,161.7,300.9,141.4,5.0,4.73,129.6,14.3,28.0,2.2,201.0,Moderate,Foggy
3999,Delhi,272.6,43.7,43.2,73.2,4.22,128.5,28.5,44.0,8.4,119.0,Satisfactory,Sunny
4000,Delhi,184.1,313.2,62.3,9.1,4.52,106.0,44.6,70.0,3.3,186.0,Severe,Foggy
4001,Ahmedabad,54.3,168.1,56.3,17.1,1.17,193.6,30.2,37.0,7.6,92.0,Severe,Cloudy
4002,Pune,176.4,265.0,105.1,14.6,4.77,94.5,39.2,95.0,10.6,182.0,Moderate,Sunny
4003,Surat,256.2,,21.8,99.8,0.77,165.4,10.3,93.0,12.6,183.0,Satisfactory,Foggy
4004,Surat,281.5,118.6,61.2,19.4,0.53,144.4,16.3,43.0,7.2,153.0,Moderate,Foggy
4005,Hyderabad,81.6,254.3,102.1,62.3,1.65,188.3,14.7,81.0,16.7,146.0,Poor,Foggy
4006,Surat,187.5,298.2,106.5,55.7,3.68,27.0,40.0,40.0,5.2,197.0,Poor,Cloudy
4007,Surat,292.7,380.4,142.5,10.7,2.81,138.2,35.2,95.0,13.7,271.0,Very Poor,Cloudy
4008,Mumbai,40.1,218.1,62.9,87.9,0.6,161.2,31.6,58.0,17.9,107.0,Very Poor,Foggy
4009,Mumbai,72.8,367.3,109.1,46.5,0.27,165.0,28.8,46.0,1.3,183.0,Very Poor,Foggy
4010,Ahmedabad,63.1,217.6,65.2,98.0,2.64,65.8,32.1,44.0,19.7,115.0,Moderate,Foggy
4011,Surat,88.3,362.3,168.7,93.1,3.15,183.4,34.7,41.0,1.3,206.0,Satisfactory,Cloudy
4012,Jaipur,234.9,349.3,173.3,5.3,3.17,31.6,24.3,38.0,11.8,252.0,Severe,Sunny
4013,Mumbai,139.8,209.9,119.8,20.6,2.97,63.8,33.9,48.0,7.6,156.0,Satisfactory,Sunny
4014,Surat,187.1,370.4,32.1,32.8,3.63,39.1,14.3,33.0,0.5,196.0,Moderate,Cloudy
4015,Kolkata,274.8,59.4,114.8,7.9,3.6,89.4,36.0,76.0,13.1,149.0,Poor,Rainy
4016,Chennai,165.9,10.4,71.7,16.0,0.43,113.7,40.7,65.0,17.0,82.0,Severe,Foggy
4017,Surat,283.8,368.2,132.0,74.7,1.21,83.1,31.5,81.0,14.1,261.0,Severe,Foggy
4018,Hyderabad,192.4,314.0,34.6,53.0,3.51,98.2,37.9,40.0,15.5,180.0,Severe,Foggy
4019,Jaipur,6.3,123.6,177.8,7.8,0.28,117.9,33.4,86.0,14.3,102.0,Moderate,Cloudy
4020,Jaipur,41.8,235.0,174.7,34.0,1.52,70.2,17.2,44.0,2.0,150.0,Moderate,Sunny
4021,Mumbai,108.9,395.0,18.9,33.8,1.67,17.4,35.4,43.0,7.3,174.0,Satisfactory,Sunny
4022,Chennai,168.5,213.4,8.9,40.0,1.87,166.1,22.7,38.0,7.4,130.0,Severe,Sunny
4023,Mumbai,178.5,115.7,71.9,8.6,4.82,68.5,23.9,20.0,16.8,122.0,Poor,Rainy
4024,Hyderabad,258.1,41.9,92.5,15.8,1.9,145.5,45.0,33.0,1.4,130.0,Satisfactory,Foggy
4025,Hyderabad,217.2,167.0,166.7,98.4,3.91,194.6,37.3,37.0,6.2,183.0,Moderate,Cloudy
4026,Surat,39.3,156.3,175.6,79.7,4.31,32.8,23.7,70.0,8.8,123.0,Moderate,Foggy
4027,Pune,277.0,286.5,79.1,73.0,3.64,192.2,24.3,55.0,1.1,214.0,Very Poor,Sunny
4028,Surat,9.9,,25.2,27.0,3.66,31.0,28.4,,14.0,137.0,Severe,Rainy
4029,Chennai,96.4,20.8,17.4,98.3,1.64,8.1,37.2,68.0,11.0,44.0,Moderate,Cloudy
4030,Jaipur,266.9,255.4,139.2,74.0,4.71,96.6,14.3,87.0,15.4,220.0,Moderate,Sunny
4031,Chennai,159.7,86.2,143.7,46.8,1.11,44.1,30.5,43.0,9.0,129.0,Good,Rainy
4032,Hyderabad,257.6,296.3,80.8,48.0,1.56,85.6,14.7,41.0,13.5,211.0,Good,Cloudy
4033,Chennai,32.3,27.7,102.8,82.2,0.63,98.8,40.2,78.0,11.4,54.0,Very Poor,Cloudy
4034,Hyderabad,50.7,202.8,17.0,37.8,2.87,182.3,38.4,90.0,18.0,90.0,Satisfactory,Rainy
4035,Delhi,223.3,184.0,163.5,93.0,2.44,139.7,30.1,78.0,1.6,190.0,Very Poor,Foggy
4036,Mumbai,210.2,269.8,151.3,19.3,2.26,38.2,23.6,89.0,11.2,210.0,Satisfactory,Sunny
4037,Ahmedabad,140.6,116.9,172.7,92.7,4.17,58.4,15.1,26.0,14.5,143.0,Poor,Cloudy
4038,Pune,92.2,264.8,96.6,66.1,2.89,127.8,12.9,68.0,0.8,151.0,Good,Cloudy
4039,Surat,158.8,197.3,178.6,78.9,3.15,46.6,36.3,40.0,9.4,178.0,Severe,Sunny
4040,Bengaluru,110.1,362.9,108.9,5.5,4.31,78.1,29.9,33.0,10.1,193.0,Severe,Cloudy
4041,Hyderabad,174.9,176.3,61.7,73.6,3.3,161.1,27.0,55.0,3.2,137.0,Severe,Sunny
4042,Pune,115.7,88.5,29.0,50.8,3.49,6.3,29.1,33.0,4.3,77.0,Moderate,Foggy
4043,Bengaluru,294.9,48.3,81.2,65.5,2.17,15.7,12.4,95.0,8.2,141.0,Very Poor,Rainy
4044,Bengaluru,30.1,130.9,55.3,73.3,2.95,131.1,21.5,55.0,7.9,72.0,Satisfactory,Foggy
4045,Delhi,123.2,94.1,9.1,46.6,3.76,73.0,37.5,47.0,6.6,75.0,Poor,Sunny
4046,Delhi,289.1,349.1,39.2,17.7,1.25,68.7,39.3,24.0,10.2,225.0,Severe,Sunny
4047,Surat,230.6,80.7,45.5,7.2,4.17,73.2,34.8,62.0,13.4,118.0,Moderate,Sunny
4048,Bengaluru,149.9,126.9,96.7,9.5,4.6,38.3,40.9,51.0,17.7,124.0,Severe,Sunny
